,current_round,current_time,current_loss
0,0,1.0729284286499023,36.19155049562197
1,1,1.2859580516815186,0.6089794443488509
2,2,1.4983594417572021,0.42962484954527574
3,3,1.7171151638031006,0.3677810869587748
4,4,1.9374690055847168,0.33675922741585385
5,5,2.168219804763794,0.31837142786543055
6,6,2.385192632675171,0.3068754728223828
7,7,2.6032073497772217,0.29740329280288974
8,8,2.817744255065918,0.29071598910040314
9,9,3.0345945358276367,0.28629459854041883
10,10,3.2487986087799072,0.28182083194940805
11,20,5.1961705684661865,0.2619631284483612
12,30,7.208041191101074,0.254509966484826
13,40,9.205096006393433,0.2501081569728245
14,50,11.17476511001587,0.24709646819425476
15,60,13.229726791381836,0.24566407443959426
16,70,15.211712837219238,0.24341914548858395
17,80,17.334901332855225,0.24198958914311997
18,90,19.44534707069397,0.2409112457728357
19,100,21.54737162590027,0.240053634976001
20,110,23.66352367401123,0.23914516439011732
21,120,25.76272439956665,0.23840881033514452
22,130,27.868039846420288,0.23786694554379406
23,140,29.964864492416382,0.23722876937002468
24,150,32.08570957183838,0.2367717581608743
25,160,34.213812828063965,0.23627568661417073
26,170,36.30458927154541,0.23599525710893893
27,180,38.41117238998413,0.23555279175224578
28,190,40.53121566772461,0.2350582269695326
29,200,42.64318251609802,0.23464133418262595
30,250,53.21422362327576,0.23322297798862526
31,300,63.63895010948181,0.23204957405038984
32,350,74.06910371780396,0.23117272622622853
33,400,84.5698914527893,0.23041249863595037
34,450,95.02535438537598,0.22975758902853458
35,500,105.47704434394836,0.22922782639596206
36,600,126.45442533493042,0.22849855862720825
37,700,147.65279912948608,0.22750329186883808
38,800,168.59846663475037,0.22687690071401612
39,900,189.39317750930786,0.22631852754192433
40,1000,210.17891192436218,0.22582856685762362
