,current_round,current_time,current_loss
0,0,1.076965093612671,36.07343179590188
1,1,1.3283252716064453,11.231094857393442
2,2,1.573324203491211,2.040711934652514
3,3,1.819859266281128,1.4103130429767174
4,4,2.0700063705444336,1.8028993610589157
5,5,2.321587085723877,0.8971450500832061
6,6,2.5745997428894043,0.7356156258650608
7,7,2.828239917755127,0.7008389748372318
8,8,3.080204963684082,0.7923829629339363
9,9,3.3363611698150635,0.6677205368957931
10,10,3.5850882530212402,0.6468665910066929
11,20,5.940329074859619,0.5006239841026825
12,30,8.308221340179443,0.43739448680257975
13,40,10.654280185699463,0.4046737582891731
14,50,12.98193907737732,0.38041698453416756
15,60,15.317772626876831,0.3648911265866852
16,70,17.661922454833984,0.3553236695310647
17,80,20.140352249145508,0.3437294610278694
18,90,22.637372732162476,0.3363908078468862
19,100,25.168845176696777,0.3301714783691535
20,110,27.677690267562866,0.3249844928331661
21,120,30.182911157608032,0.32039502427513517
22,130,32.68018913269043,0.31817175672944814
23,140,35.539432525634766,0.31285883618493565
24,150,38.12046933174133,0.31016189176463543
25,160,40.651771783828735,0.30693807401965767
26,170,43.14389681816101,0.3051345730713002
27,180,45.667696952819824,0.3022564513708794
28,190,48.19767785072327,0.30013939174002585
29,200,50.68752980232239,0.29837822365398614
30,250,63.15959286689758,0.29070092016207755
31,300,75.62092304229736,0.28497723530827723
32,350,88.03090906143188,0.2805435256222658
33,400,100.52096581459045,0.27712584882711067
34,450,112.95475935935974,0.2753172943133137
35,500,125.46592426300049,0.27185284482973
36,600,150.38085961341858,0.2681808657093873
37,700,175.36953282356262,0.26489618991862757
38,800,200.27065992355347,0.26260094080540525
39,900,225.08456921577454,0.2620607934720535
40,1000,250.07235765457153,0.25889080840063766
