,current_round,current_time,current_loss
0,0,1.1680009365081787,0.6931471805599453
1,1,1.4049978256225586,0.575525022843774
2,2,1.629957914352417,0.5245003547620943
3,3,1.8549823760986328,0.49579817097613277
4,4,2.085470676422119,0.47720050075260456
5,5,2.311660051345825,0.46364698111697833
6,6,2.5360543727874756,0.4534400886214586
7,7,2.759694814682007,0.44533026024245553
8,8,2.9864087104797363,0.4389684215654278
9,9,3.209233522415161,0.43352296637631965
10,10,3.435300350189209,0.42904414480707553
11,20,5.495625734329224,0.4058153367760112
12,30,7.548465251922607,0.3958918794681161
13,40,9.605511903762817,0.38999776431449945
14,50,11.662898302078247,0.38590075663116613
15,60,13.725032091140747,0.38273725636554135
16,70,15.79727292060852,0.38024514626370115
17,80,17.843566179275513,0.3781422466204764
18,90,19.902434825897217,0.37633974391978275
19,100,21.988287687301636,0.37477205169384137
20,110,24.038564682006836,0.37340699244851366
21,120,26.14091682434082,0.37217281223095583
22,130,28.252401113510132,0.37115552775888266
23,140,30.479222536087036,0.37006692944203184
24,150,32.69194531440735,0.36912918767047
25,160,34.951627016067505,0.3683007131934421
26,170,37.19009065628052,0.36752377024575117
27,180,39.44074845314026,0.36677999712960196
28,190,41.65268015861511,0.36611676511626107
29,200,43.91281318664551,0.36546530755990564
30,250,55.03788733482361,0.36273691515953677
31,300,65.99930906295776,0.3606101880692471
32,350,77.00109839439392,0.35886284256589474
33,400,87.97446703910828,0.35739362421937115
34,450,98.97083854675293,0.35612948050539683
35,500,109.96111273765564,0.35503279387953046
36,600,131.94550681114197,0.3531702245178676
37,700,153.9811544418335,0.3517044065726123
38,800,176.0374732017517,0.350383891524713
39,900,198.0611560344696,0.34930909910660524
40,1000,220.08246874809265,0.34835838831213617
