,current_round,current_time,current_loss
0,0,2.5657873153686523,0.6931471805599453
1,1,2.9314277172088623,0.2822706327921586
2,2,3.283604383468628,0.2710162313543975
3,3,3.6242001056671143,0.2642383535738185
4,4,3.9784579277038574,0.260813965477853
5,5,4.327656984329224,0.2533608309180575
6,6,4.67917275428772,0.24765805026365834
7,7,5.030015230178833,0.24439141961896105
8,8,5.388475656509399,0.23979362540622612
9,9,5.744009017944336,0.23718533960223578
10,10,6.0971999168396,0.23516329917547815
11,20,9.39423680305481,0.22576633292482626
12,30,12.712765216827393,0.22153542481120947
13,40,16.035687685012817,0.21876034300073452
14,50,19.3305184841156,0.21671870781976388
15,60,22.61654758453369,0.21511457836169393
16,70,25.93701696395874,0.21382964138276708
17,80,29.200676918029785,0.21269732595240892
18,90,32.48998951911926,0.2117583857041062
19,100,35.77495789527893,0.2109360348793413
20,110,39.03499674797058,0.21020817863413277
21,120,42.32273244857788,0.2095620088088796
22,130,45.631489276885986,0.20897167741761655
23,140,48.954681158065796,0.20843632553390856
24,150,52.291433334350586,0.20794189489582457
25,160,55.57999014854431,0.20749523847485324
26,170,58.872371196746826,0.20708099814626538
27,180,62.18598389625549,0.20670320439448633
28,190,65.49261498451233,0.20633195493329942
29,200,68.7939293384552,0.20599514066428393
30,250,85.2552797794342,0.20459122599641574
31,300,101.76591992378235,0.20348235738183187
32,350,118.27549934387207,0.20259375124384663
33,400,134.84478569030762,0.20184886607419725
34,450,151.461989402771,0.20121213567533572
35,500,168.0934293270111,0.20066565633906908
36,600,201.2700641155243,0.19974426856956734
37,700,234.4242067337036,0.19899864061700243
38,800,267.38263177871704,0.19837860948161642
39,900,300.3934760093689,0.19785055335912155
40,1000,333.25047755241394,0.1973909575479569
