,current_round,current_time,current_loss
0,0,1.0850236415863037,0.6931471805599453
1,1,1.3197495937347412,0.48497261970347844
2,2,1.546046495437622,0.4481860729281363
3,3,1.7672677040100098,0.43250628488929704
4,4,1.9818191528320312,0.4227968844929792
5,5,2.1999595165252686,0.4158727222229316
6,6,2.4165101051330566,0.4111243881235203
7,7,2.634430408477783,0.4086228936479926
8,8,2.8499362468719482,0.4044856561144858
9,9,3.0652153491973877,0.40245166232792173
10,10,3.2813682556152344,0.399836480526707
11,20,5.279757976531982,0.3884600970996693
12,30,7.269839763641357,0.3824903329896149
13,40,9.263986349105835,0.37879423344377966
14,50,11.312898635864258,0.3758917044003132
15,60,13.304176092147827,0.3736316420279182
16,70,15.326465845108032,0.37185729124149564
17,80,17.432324409484863,0.3708397878085775
18,90,19.53879737854004,0.3692879722571537
19,100,21.571818828582764,0.36793021198621423
20,110,23.58771562576294,0.3669122939945829
21,120,25.612018585205078,0.36628789024465247
22,130,27.65234875679016,0.36527547992571224
23,140,30.055070877075195,0.36469103271333614
24,150,32.273765563964844,0.3639655468212142
25,160,34.49012088775635,0.3635777943092982
26,170,36.65585732460022,0.3625188052214817
27,180,38.80429410934448,0.3619220058811928
28,190,40.971619844436646,0.36142563476514183
29,200,43.130340576171875,0.3610175319661642
30,250,53.97524070739746,0.3589447051638333
31,300,64.81033635139465,0.35715691995704046
32,350,75.62622618675232,0.35568939839432884
33,400,86.36530089378357,0.3546920287761415
34,450,97.08786845207214,0.35500326101809754
35,500,107.77787613868713,0.3526081886143176
36,600,129.17857456207275,0.351101002289413
37,700,150.70167326927185,0.35001934857417444
38,800,172.07759022712708,0.3488094729078544
39,900,193.42880296707153,0.347985495864035
40,1000,214.86441254615784,0.3471861744453437
