,current_round,current_time,current_loss
0,0,2.4505698680877686,0.6931471805599453
1,1,2.7697479724884033,0.38454642951492224
2,2,3.0938827991485596,0.32135851403566346
3,3,3.4155962467193604,0.29859217883520023
4,4,3.742621660232544,0.2851503310440759
5,5,4.063189744949341,0.2770762801288629
6,6,4.3780224323272705,0.27149080801280195
7,7,4.700693845748901,0.26715745763101484
8,8,5.020871877670288,0.26365496203657984
9,9,5.343217849731445,0.260774906978597
10,10,5.672063112258911,0.258266330972885
11,20,8.699525833129883,0.24388526754745107
12,30,11.71552300453186,0.23655284536466736
13,40,14.751181840896606,0.23166869869548667
14,50,17.751896619796753,0.2282277267551071
15,60,20.73787760734558,0.22575596120031882
16,70,23.737040042877197,0.22321402575285912
17,80,26.73390483856201,0.2215666527758912
18,90,29.769532442092896,0.22015342998930565
19,100,32.7647442817688,0.21876614984113688
20,110,35.74569582939148,0.2173568650489966
21,120,38.71928310394287,0.21649529594052289
22,130,41.70300245285034,0.21549147623793502
23,140,44.69391202926636,0.2146161407159211
24,150,47.67926287651062,0.21396207360190403
25,160,50.67591953277588,0.21328433449755171
26,170,53.678295373916626,0.2127764546516942
27,180,56.67354106903076,0.21255065130340867
28,190,59.66486930847168,0.21142428400403518
29,200,62.6546094417572,0.2112109299513629
30,250,77.63168978691101,0.2088793010276145
31,300,92.55923843383789,0.20717847729344743
32,350,107.51524019241333,0.20592774355859703
33,400,122.5624749660492,0.20510942305593682
34,450,137.58561182022095,0.20404851236880933
35,500,152.61492204666138,0.2032383798002799
36,600,182.6098268032074,0.2023444472903071
37,700,212.431410074234,0.2010799610470468
38,800,242.2558732032776,0.20021498630517354
39,900,272.0558588504791,0.19950558002150431
40,1000,301.66410422325134,0.19903320023993695
