,current_round,current_time,current_loss
0,0,1.0676403045654297,36.124780131524844
1,1,1.29679536819458,5.493481659797947
2,2,1.5172035694122314,1.258454813902015
3,3,1.7372653484344482,0.7366923878850422
4,4,1.953265905380249,0.5998902480278793
5,5,2.171828508377075,0.5228145434854238
6,6,2.3967530727386475,0.4689011451015256
7,7,2.619415044784546,0.43085230466078844
8,8,2.8428804874420166,0.4030722243982413
9,9,3.062587261199951,0.3823068867965096
10,10,3.2848024368286133,0.3658228549611196
11,20,5.312488317489624,0.29758455361528374
12,30,7.330067157745361,0.2771350472264206
13,40,9.349378108978271,0.26707649186973637
14,50,11.374477624893188,0.2608665018407283
15,60,13.392148494720459,0.25662348670479135
16,70,15.41447639465332,0.2534413053473271
17,80,17.430175065994263,0.25094494868889866
18,90,19.43702459335327,0.2489668032788054
19,100,21.44848918914795,0.24730300601573474
20,110,23.604554414749146,0.2459010452184084
21,120,25.789236545562744,0.24470383984668637
22,130,27.98830533027649,0.24365975150540084
23,140,30.15947437286377,0.2427347834122612
24,150,32.34155869483948,0.2419029987254466
25,160,34.52487063407898,0.24115572494124013
26,170,36.71107864379883,0.2404825785138853
27,180,38.88208365440369,0.23985395996915213
28,190,41.062373876571655,0.23928387103873264
29,200,43.29410433769226,0.23876215489611222
30,250,54.36274456977844,0.2366371457212373
31,300,65.21574997901917,0.23505214098967706
32,350,76.06194472312927,0.23380181244007045
33,400,86.88171458244324,0.23278687341317092
34,450,97.69194006919861,0.23193437084401725
35,500,108.47913336753845,0.23120402619723196
36,600,130.1468722820282,0.229996364759037
37,700,151.80167150497437,0.22902287897358461
38,800,173.5031933784485,0.22822153532471467
39,900,195.19955801963806,0.22753553843956964
40,1000,216.9905309677124,0.22694058969953793
