,current_round,current_time,current_loss
0,0,2.4748380184173584,0.6931471805599453
1,1,2.809685468673706,0.3763849464734444
2,2,3.1318182945251465,0.31483695226268876
3,3,3.455885171890259,0.2919714064933072
4,4,3.784898281097412,0.28002904264291567
5,5,4.113318204879761,0.2723292730527087
6,6,4.449233293533325,0.26673474562287547
7,7,4.780097246170044,0.26265553591725244
8,8,5.107698678970337,0.2592848718455781
9,9,5.433648347854614,0.25649887564184065
10,10,5.755670785903931,0.2540468673679325
11,20,8.780293941497803,0.23991917653347528
12,30,11.802839994430542,0.2327307129021939
13,40,14.85469126701355,0.22803416239743682
14,50,17.917823553085327,0.2245994297576642
15,60,20.952773571014404,0.2219905988307282
16,70,23.998243808746338,0.21991543838580985
17,80,27.039660453796387,0.21810551752601193
18,90,30.079432249069214,0.21661849927922563
19,100,33.12619638442993,0.21532370833101086
20,110,36.196341037750244,0.21423961647249337
21,120,39.243557929992676,0.21323088733231224
22,130,42.30034804344177,0.21233691970424212
23,140,45.370269536972046,0.21153262602404516
24,150,48.428842067718506,0.21078784030306869
25,160,51.49235916137695,0.21012645749073885
26,170,54.535316944122314,0.209502491075129
27,180,57.5935583114624,0.2089258928667325
28,190,60.643373250961304,0.2083964224631942
29,200,63.6658399105072,0.20791126143603514
30,250,78.79218173027039,0.2058655649459655
31,300,93.84383034706116,0.204300425258119
32,350,108.9842758178711,0.20306271785437544
33,400,124.19643473625183,0.20202543732461412
34,450,139.35637712478638,0.2011619076785088
35,500,154.4539008140564,0.20042500528817936
36,600,184.47863578796387,0.19921182276043217
37,700,214.47255396842957,0.19822709672265826
38,800,244.47891283035278,0.197428367581719
39,900,274.5469379425049,0.19675344641145473
40,1000,304.4412887096405,0.19615891834985333
