,current_round,current_time,current_loss
0,0,1.0771384239196777,36.11234982047582
1,1,1.2913427352905273,0.5705359400413114
2,2,1.500835657119751,0.4092683034414744
3,3,1.7131249904632568,0.3532742846819358
4,4,1.9287755489349365,0.32515393149545074
5,5,2.142530918121338,0.3085307673280976
6,6,2.357877492904663,0.29760926441239005
7,7,2.5767014026641846,0.2898331251832831
8,8,2.791395902633667,0.28396865137084
9,9,3.0065226554870605,0.2793277183198768
10,10,3.2209670543670654,0.2755696762625282
11,20,5.200193881988525,0.25779393939152756
12,30,7.17356538772583,0.2507916834112081
13,40,9.132660865783691,0.24669091824699815
14,50,11.092437028884888,0.2439496131278722
15,60,13.09470248222351,0.24193056337254018
16,70,15.047114610671997,0.240375977533082
17,80,17.00305461883545,0.2391161951723807
18,90,18.961739778518677,0.23806584089341618
19,100,20.917245864868164,0.23717708369774762
20,110,22.86803889274597,0.23640088998455988
21,120,24.823599338531494,0.23572681241277413
22,130,26.772531270980835,0.23510268403825266
23,140,28.732487678527832,0.23455195377658572
24,150,30.844738721847534,0.2340567773264129
25,160,32.95941758155823,0.2336009023265661
26,170,35.076621532440186,0.23318965429294367
27,180,37.19375944137573,0.2328043453887079
28,190,39.301767110824585,0.23243019780777754
29,200,41.41383337974548,0.23210333499436303
30,250,51.947121143341064,0.23071377509771507
31,300,62.45801544189453,0.229639069779629
32,350,72.9790551662445,0.2287789950952426
33,400,83.5118055343628,0.22805049885330406
34,450,94.03985214233398,0.22743332287065945
35,500,104.56719040870667,0.2268985369243623
36,600,125.60203099250793,0.22599201983706188
37,700,146.62240934371948,0.22526127727979303
38,800,167.67281651496887,0.22463311847227738
39,900,188.7355706691742,0.22409690557175568
40,1000,209.6177260875702,0.22362726978378494
