,current_round,current_time,current_loss
0,0,1.0798070430755615,0.6931471805599453
1,1,1.3494713306427002,0.4761438978364272
2,2,1.6132652759552002,0.4396859059280782
3,3,1.8836839199066162,0.42369005684166083
4,4,2.1502485275268555,0.41492517727678635
5,5,2.4133193492889404,0.4098985718478426
6,6,2.6799380779266357,0.40612022790674557
7,7,2.941298007965088,0.4027026098633558
8,8,3.2045230865478516,0.3999179536563488
9,9,3.4665839672088623,0.3976204980340191
10,10,3.725569486618042,0.3957803585502712
11,20,6.2408528327941895,0.38465215753497145
12,30,8.716483354568481,0.3790956012436658
13,40,11.184212446212769,0.37544870117083967
14,50,13.67552638053894,0.3727480679439998
15,60,16.145856142044067,0.3706427426580193
16,70,18.60547113418579,0.3689081994305026
17,80,21.040673971176147,0.36742502250122816
18,90,23.503140687942505,0.3661647580978879
19,100,25.961164712905884,0.3650618569358794
20,110,28.4280743598938,0.3640677941737687
21,120,30.89801049232483,0.3631632313500367
22,130,33.43356800079346,0.36234255686768363
23,140,36.0306453704834,0.3616003932585079
24,150,38.64059257507324,0.36091886069189044
25,160,41.28497385978699,0.3602797366784803
26,170,43.90455722808838,0.3596901342689723
27,180,46.51903557777405,0.3591332178681862
28,190,49.121734619140625,0.35862021306056324
29,200,51.75324630737305,0.3581239040378732
30,250,64.63637685775757,0.3560485238072312
31,300,77.64605522155762,0.35439219713256653
32,350,90.53435230255127,0.3530323000579028
33,400,103.56330013275146,0.351888053366039
34,450,116.62832474708557,0.3508907760583763
35,500,129.6978805065155,0.3500161194462656
36,600,155.7695984840393,0.3485399170762492
37,700,181.9837725162506,0.34733789732048753
38,800,208.1787919998169,0.3463193749332742
39,900,234.31828212738037,0.34544779624909566
40,1000,260.41477704048157,0.34468695392438137
