,current_round,current_time,current_loss
0,0,2.45516037940979,0.6931471805599453
1,1,2.788693428039551,0.2787677973518354
2,2,3.109480142593384,0.26216261339560226
3,3,3.430111885070801,0.2545522571790444
4,4,3.756627082824707,0.2494223042732558
5,5,4.084235429763794,0.24572755292220216
6,6,4.402694940567017,0.2428867580503087
7,7,4.727222681045532,0.24035287919317624
8,8,5.0467376708984375,0.23828823423321766
9,9,5.366375923156738,0.23642884646455775
10,10,5.681778430938721,0.23497484086979173
11,20,8.684643745422363,0.22572606669039308
12,30,11.65106749534607,0.22099235110839383
13,40,14.613415718078613,0.21797592888101652
14,50,17.650880575180054,0.2157757805965782
15,60,20.639955520629883,0.21406921105988502
16,70,23.661799669265747,0.21270227133363462
17,80,26.67864751815796,0.21154918147133495
18,90,29.70067286491394,0.21057021801137352
19,100,32.71674990653992,0.20972165022430744
20,110,35.74119591712952,0.20893900328230006
21,120,38.73408508300781,0.2082988645075395
22,130,41.7485077381134,0.20767643664165666
23,140,44.73738074302673,0.20713846941241987
24,150,47.764293909072876,0.20663417312195012
25,160,50.7888867855072,0.2061678331298624
26,170,53.804314374923706,0.2057398215174058
27,180,56.80062222480774,0.20536241200193903
28,190,59.814119815826416,0.2049788224096353
29,200,62.81501007080078,0.20463569741984686
30,250,77.78577375411987,0.20320333903521803
31,300,92.70878338813782,0.20209149363931433
32,350,107.70210671424866,0.20120138958717412
33,400,122.5832748413086,0.2004646598794756
34,450,137.48879528045654,0.19982586930215113
35,500,152.34706950187683,0.19928936189409746
36,600,181.8971242904663,0.19837146748277007
37,700,211.55892181396484,0.19762101523734538
38,800,240.91280245780945,0.1970114957654191
39,900,270.40670585632324,0.1964803071965562
40,1000,299.7966136932373,0.19602658473506304
